customer_id,age,gender,annual_income,total_spend,num_orders,avg_order_value,days_since_last_order,website_visits,pages_per_visit,session_duration_min,discount_pct_used,customer_satisfaction,is_returning_customer,region,revenue_per_visit,spend_per_order,engagement_score,spending_tier,recency_score
2632,27.0,Male,24099.79,192.41,7,206.75375,201.0,30,3.43,18.89,15.3,3,1,East,6.41,27.49,0.5662,Medium,0.1882
2633,42.0,Female,54769.32,48.95,8,70.09,101.0,19,5.1538463738419,6.99,0.74,4,0,East,2.58,6.12,0.3763,Low,0.2158
2634,35.0,Female,24552.08,614.74,4,63.20358089459466,115.0,22,8.15,8.31,7.89,4,1,Central,27.94,153.68,0.4915,High,0.21
2635,36.0,Female,61005.07,662.14,9,121.69,118.34410262402575,23,7.87,4.29,21.29,4,1,East,28.79,73.57,0.4491,High,0.2088
2636,53.0,Male,33682.25,168.06,10,108.57,187.0,29,7.47,21.12,23.74,3,0,West,5.8,16.81,0.6807,Medium,0.1908
2637,27.0,Male,10191.33,176.68,6,71.47,22.0,24,4.53,14.82,9.89,2,1,South,7.36,29.45,0.4934,Medium,0.3147
2638,50.0,Male,72902.56,316.4,8,65.78,278.0,20,4.83,13.84,2.52,4,1,West,15.82,39.55,0.4535,Medium,0.1775
2639,67.0,Female,62756.66,11.01,10,69.92327908033685,72.0,27,2.66,9.52,7.51,2,1,West,0.41,1.1,0.4162,Low,0.2323
2640,22.0,Female,96420.2,778.71,9,74.29,317.0,22,4.97,22.87,16.99,4,1,Central,35.4,86.52,0.5753,Premium,0.1735
2641,64.0,Male,17239.19,190.7,7,134.71,131.0,20,5.81,5.98,12.99,4,1,East,9.54,27.24,0.3902,Medium,0.2045
2642,66.0,Male,35338.39,961.26,9,126.01,207.15163417385907,29,8.2,11.618861325106106,29.98,3,0,West,33.15,106.81,0.5931,Premium,0.1872
2643,52.0,Female,52354.67,811.34,8,58.85,154.0,26,5.0,7.97,22.9,5,1,Central,31.21,101.42,0.4471,Premium,0.198
2644,61.0,Female,65241.62,541.47,11,119.61,312.0,21,4.9,13.88,34.42,4,0,West,25.78,49.22,0.4648,High,0.1739
2645,51.0,Male,23589.52,196.43,12,63.11,323.0,31,6.02,9.68,7.6,5,1,North,6.34,16.37,0.5364,Medium,0.1729
2646,50.0,Female,60823.41,363.16,7,11.99,321.0,30,7.03,7.71,1.72,1,1,Central,12.11,51.88,0.5302,Medium,0.1731
2647,38.0,Male,36831.6,294.24,10,118.97,198.0,20,4.8641878077630505,3.33,12.58,5,1,North,14.71,29.42,0.3377,Medium,0.1887
2648,34.0,Male,19388.99,206.91,9,194.17,312.0,19,4.24,11.08,21.44,3,1,Central,10.89,22.99,0.3994,Medium,0.1739
2649,39.0,Female,33680.0,942.39,9,59.67009338212889,42.0,32,5.19,10.2,9.49,4,1,East,29.45,104.71,0.531,Premium,0.2643
2650,65.0,Female,63398.06,330.35,7,75.49,225.0,19,5.75,23.62,14.45,2,1,South,17.39,47.19,0.5755,Medium,0.1843
2651,54.0,Female,19798.29,894.05,4,176.09,11.0,31,5.02,25.14,10.06,3,0,South,28.84,223.51,0.6836,Premium,0.3899
2652,32.0,Male,67408.47,55.59,10,71.35,90.0,29,4.138851377371023,11.31,33.4,3,0,South,1.92,5.56,0.4904,Low,0.2212
2653,52.0,Female,56482.66,76.01,5,119.05,85.0,26,5.04,5.16,7.72,5,1,West,2.92,15.2,0.4169,Low,0.2239
2654,45.0,Male,43177.31,1492.21,9,107.64,177.60244235619487,32,4.181148565413585,11.43,9.99,5,1,North,46.63,165.8,0.52,Premium,0.1927
2655,24.0,Male,21642.22,443.09,7,112.62,73.0,35,4.177923073367404,27.029976776044148,17.64,3,0,South,12.66,63.3,0.7203,High,0.2316
2656,49.0,Female,22528.26,356.44,11,100.98936957858679,290.0,28,3.28,18.83,8.73,2,0,South,12.73,32.4,0.5437,Medium,0.1762
2657,28.0,Male,40165.32,370.28,12,75.9,339.0,29,5.52,6.95,16.02,5,0,South,12.77,30.86,0.4757,Medium,0.1715
2658,46.84116637763501,Female,27932.05,142.91614158096738,8,110.07,287.0,35,4.8,9.0,5.42,4,1,South,4.08,17.86,0.5354,Low,0.1765
2659,26.0,Female,41486.39,634.17,7,70.58,211.0,28,4.52,9.45,8.33,2,0,North,22.65,90.6,0.4699,High,0.1865
2660,31.0,Male,77117.93,830.2458339490565,5,114.86,156.0,29,5.53,11.03,17.06,2,0,North,28.63,166.05,0.5213,Premium,0.1975
2661,30.0,Male,42765.6,425.86,8,105.52,218.0,25,1.05,2.13,8.63,3,1,East,17.03,53.23,0.2766,High,0.1854
2662,42.0,Male,46418.74708331105,422.88,7,94.0,345.0,27,4.93,14.134720976989426,10.17,2,0,West,15.66,60.41,0.5229,High,0.171
2663,19.0,Male,42199.92,1227.8,10,104.67,10.0,28,5.564386840105292,17.78,8.43,4,1,Central,43.85,122.78,0.5879,Premium,0.4024
2664,40.449610120906485,Female,32794.26394525495,373.47,3,82.69,28.0,32,7.25,27.029976776044148,7.81,3,1,East,11.67,124.49,0.7682,Medium,0.294
2665,24.0,Female,93590.57,73.71,7,82.08,123.0,27,6.6,11.206778262424423,10.96,4,1,South,2.73,10.53,0.5312,Low,0.2071
2666,38.0,Male,60534.39,425.2,9,57.84,107.0,18,7.79,9.23,12.67,3,0,South,23.62,47.24,0.4565,High,0.2132
2667,35.0,Male,52485.69,47.89,11,81.25,147.0,26,2.92,4.69,8.4,4,1,North,1.84,4.35,0.3598,Low,0.1998
2668,20.0,Female,54983.11,113.95,4,44.16,42.0,22,7.38,13.79,15.8,5,0,Central,5.18,28.49,0.5335,Low,0.2643
2669,59.0,Female,100105.1,15.8,3,177.54,69.0,17,6.04,19.54,21.87,4,0,North,0.93,5.27,0.5191,Low,0.2346
2670,49.742253662161005,Male,62201.0,360.05,7,77.08,135.0,20,4.53,5.98,5.16,4,1,West,18.0,51.44,0.3589,Medium,0.2033
2671,55.38754478096229,Male,104947.91,278.7446281855963,9,64.95,172.0,25,5.69,9.78,26.48,5,1,North,11.15,30.97,0.4749,Medium,0.1938
2672,58.0,Female,39753.68,316.87,12,60.58,321.0,32,11.13,8.906964037002387,8.73,4,1,West,9.9,26.41,0.6619,Medium,0.1731
2673,66.0,Male,25140.0,1351.12,9,75.98,189.0,25,5.76,15.86,5.35,2,1,East,54.04,150.12,0.5441,Premium,0.1904
2674,34.43677587031217,Male,35082.94,636.06,16,178.06,182.0,32,5.64,10.9,11.37,1,0,West,19.88,39.75,0.5498,High,0.1918
2675,47.68749815182194,Female,36997.35,40.29,7,158.44,90.0,30,7.05,2.7,10.83,5,1,Central,1.34,5.76,0.4751,Low,0.2212
2676,41.0,Female,109345.07,126.94,10,40.61,348.0,23,5.11,12.89,8.6,3,0,South,5.52,12.69,0.4771,Low,0.1707
2677,63.0,Female,70841.97,559.91,8,118.58,193.0,24,4.07,9.34,11.12,5,0,North,23.33,69.99,0.4214,High,0.1896
2678,36.0,Female,35641.71,1125.48,7,72.56,149.86024369130257,33,8.03,27.029976776044148,12.41,4,0,East,34.11,160.78,0.7963,Premium,0.1991
2679,21.0,Female,73438.65,16.74,10,206.75375,288.0,28,2.91,13.51966960269532,27.49,4,1,North,0.6,1.67,0.4757,Low,0.1764
2680,43.0,Male,45945.42,836.86,7,148.53,266.0,22,5.58,8.65,15.74,5,1,East,38.04,119.55,0.4324,Premium,0.1789
2681,55.0,Male,110998.93,412.56,9,56.48,343.0,23,5.38,2.65,16.67,4,1,South,17.94,45.84,0.37,High,0.1711
2682,59.0,Male,73225.41408492533,394.93,7,61.55,168.0,29,4.0,6.72,2.47,5,1,Central,13.62,56.42,0.436,High,0.1947
2683,32.647302178913854,Male,22709.88,1492.21,8,177.23,78.0,30,3.13,9.54,16.96,4,1,Central,49.74,186.53,0.4551,Premium,0.2282
2684,56.0,Female,44650.66,688.46,9,83.63016627619685,218.0,23,4.5398760265618145,18.63,1.35,5,1,West,29.93,76.5,0.5269,High,0.1854
2685,62.0,Female,41498.93,948.96,9,49.73136246708936,233.0,27,6.16,7.91,15.46,2,1,West,35.15,105.44,0.4839,Premium,0.1832
2686,63.0,Other,25043.93,218.47,4,48.82,114.0,29,7.39,7.46,19.54,1,1,North,7.53,54.62,0.5271,Medium,0.2104
2687,53.0,Female,65706.68,404.13,5,58.96,149.5709623978941,22,4.11,17.87,5.02,4,1,West,18.37,80.83,0.4988,High,0.1992
2688,57.0,Male,99943.41,477.78,9,69.23,148.0,23,4.09,3.61,8.84,4,1,Central,20.77,53.09,0.3492,High,0.1996
2689,54.0,Male,27966.37,194.0,8,98.10522329354913,266.0,23,4.948301332209105,14.97,14.99,5,1,North,8.43,24.25,0.4962,Medium,0.1789
2690,50.0,Female,79726.33,422.27,9,70.34,13.0,26,4.66,9.822106685694946,30.72,3,0,South,16.24,46.92,0.4593,High,0.3693
2691,53.0,Female,51036.22404461895,135.02,3,44.58,249.0,27,4.9,7.59,8.03,5,0,South,5.0,45.01,0.4495,Low,0.181
2692,20.0,Female,52351.33679873029,77.38,5,122.76,186.0,22,7.69,14.18,24.76,4,0,South,3.52,15.48,0.5454,Low,0.191
2693,26.0,Female,45941.03,234.18,8,71.92,68.0,26,2.54,10.42,3.58,3,1,South,9.01,29.27,0.4141,Medium,0.2354
2694,25.0,Female,48418.85,672.17,4,44.6,276.0,19,3.34,7.278537340859615,11.79,5,1,East,35.38,168.04,0.3352,High,0.1777
2695,50.0,Female,62102.49,1239.58,5,137.95,352.0,16,8.01,27.029976776044148,9.17,5,0,Central,77.47,247.92,0.6413,Premium,0.1704
2696,23.0,Male,29375.28,305.98,4,94.51,185.9443737606208,27,4.42,17.39,15.47,4,0,North,11.33,76.5,0.5465,Medium,0.191
2697,58.0,Female,93587.31,514.76,13,60.05,191.0,27,4.54,11.44,8.64,4,0,East,19.07,39.6,0.4834,High,0.19
2698,56.0,Female,63055.55,54.37,9,108.48,80.0,29,4.69,26.18,2.91,4,0,East,1.87,6.04,0.6689,Low,0.2269
2699,21.0,Male,74443.18,1174.12,9,57.28,346.0,25,4.92,13.37,20.86,4,0,South,46.96,130.46,0.496,Premium,0.1709
2700,30.0,Female,33188.78,420.36,5,67.15112155045607,196.0,24,4.855361880677703,4.45,15.21,4,1,South,17.52,84.07,0.3863,High,0.1891
2701,39.27684579821084,Male,28074.39,757.83,7,64.5,331.0,23,5.76,8.978164064861636,23.71,4,1,South,32.95,108.26,0.4496,Premium,0.1722
2702,19.0,Female,88553.02,791.01,5,92.77,24.0,24,7.75,18.52,24.87,5,1,North,32.96,158.2,0.6132,Premium,0.3069
2703,22.0,Male,27477.57,148.18,14,122.12,280.0,21,4.05,24.929931955536,5.84,3,1,Central,7.06,10.58,0.5666,Low,0.1772
2704,61.0,Female,52820.39,376.63,8,32.88,139.0,20,4.44,7.16,9.15,3,1,South,18.83,47.08,0.3698,High,0.2021
2705,44.0,Male,81592.93,1492.21,8,83.75,10.0,30,5.56,2.85,11.1,4,0,West,49.74,186.53,0.4403,Premium,0.4024
2706,49.0,Female,46009.31,46.95,6,127.72,93.0,15,8.33,13.73,6.23,4,1,Central,3.13,7.82,0.4924,Low,0.2196
2707,38.0,Male,87995.29,574.51,6,56.96,303.0,26,4.97,9.473887684214242,33.83,3,1,East,22.1,95.75,0.463,High,0.1748
2708,25.0,Male,42796.9,1492.21,7,116.79,336.0,19,3.88,18.76,6.05,3,1,South,78.54,213.17,0.4758,Premium,0.1717
2709,55.0,Female,25881.69,178.75,9,140.98,330.0,27,1.87,11.4,9.89,1,1,North,6.62,19.86,0.4177,Medium,0.1723
2710,25.0,Female,53438.752985352025,988.25,2,136.68,176.0,23,4.13,10.1,17.99,3,1,South,42.97,494.12,0.4222,Premium,0.193
2711,67.0,Male,54130.23,1356.46,12,51.86,46.0,24,3.94,13.38,5.41,3,0,East,56.52,113.04,0.463,Premium,0.2583
2712,20.0,Male,116365.93947407472,687.35,8,206.75375,328.0,30,3.36,13.91,2.6,5,1,North,22.91,85.92,0.5093,High,0.1724
2713,71.0,Female,30559.95,848.3104296620662,6,77.63,145.0,25,5.63,24.37,2.89,4,1,Central,33.93,141.39,0.6354,Premium,0.2004
2714,61.0,Female,43220.77,203.23,9,88.77,0.0,32,5.03,18.85,21.07,4,0,North,6.35,22.58,0.6231,Medium,1.4427
2715,20.0,Female,34015.35,18.23,14,34.87,69.0,28,8.07,2.52,5.07,4,0,North,0.65,1.3,0.4798,Low,0.2346
2716,38.27709144735673,Male,66139.5608546362,890.27,5,140.94,225.0,22,5.89,13.9,8.47,3,0,South,40.47,178.05,0.4983,Premium,0.1843
2717,23.0,Female,44738.91,947.27,3,105.91,132.0,30,7.32,20.97,3.43,5,1,West,31.58,315.76,0.6844,Premium,0.2042
2718,19.0,Male,31692.97,500.8,5,130.94,2.0,23,5.19,14.24,7.43,3,1,South,21.77,100.16,0.494,High,0.7213
2719,40.0,Male,61952.23,217.34,12,141.78,89.0,27,3.92,6.28,10.49,2,1,South,8.05,18.11,0.411,Medium,0.2217
2720,61.0,Female,44043.28,39.96,7,61.18,356.0,21,6.61,4.72,12.67,5,0,Central,1.9,5.71,0.4049,Low,0.1701
2721,19.0,Female,96061.27,657.8663446272292,3,141.87,231.0,29,5.143982387440491,22.64,30.13,5,0,Central,22.69,219.29,0.6407,High,0.1835
2722,55.0,Female,35444.43,648.27,11,116.46,266.0,20,7.58,7.91,15.54,3,1,West,32.41,58.93,0.4549,High,0.1789
2723,34.0,Male,116365.93947407472,1218.64,6,72.75604529274901,330.0,27,4.15,8.299230527823443,6.33,4,1,Central,45.13,203.11,0.439,Premium,0.1723
2724,52.0,Male,56271.14,655.65,9,148.89,362.0,28,6.83,15.1,21.28,4,0,North,23.42,72.85,0.5891,High,0.1696
2725,51.0,Male,92565.03,882.15,4,39.42,295.0,30,6.18,7.52,8.53,3,1,East,29.4,220.54,0.5073,Premium,0.1756
2726,40.0,Other,51933.88,685.12,6,106.63,101.0,20,3.75,7.52,9.58,4,1,South,34.26,114.19,0.357,High,0.2158
2727,47.0,Male,33179.01,365.08632008743325,7,108.14,63.0,29,7.68,18.31,12.96,3,1,East,12.59,52.16,0.6546,Medium,0.2396
2728,69.0,Male,65794.9111690939,278.41,10,74.7,79.0,29,8.96,8.203193859460683,14.51,4,1,West,9.6,27.84,0.5738,Medium,0.2276
2729,25.0,Male,24504.59,1161.99,6,107.67,211.0,20,4.15,13.17,20.73,4,1,South,58.1,193.66,0.4295,Premium,0.1865
2730,39.836366336928315,Female,46361.9,526.3,6,58.61,83.0,28,4.32,27.029976776044148,21.28,4,0,Central,18.8,87.72,0.6602,High,0.2251
2731,61.0,Male,53425.66,254.04,8,100.09,313.0,18,3.881271888087534,7.75,2.64,2,1,West,14.11,31.76,0.3445,Medium,0.1738
2732,38.09695784118815,Female,50154.39,43.58,9,45.81,226.0,23,7.06,5.66,28.58,3,1,Central,1.89,4.84,0.4445,Low,0.1842
2733,22.0,Male,95327.98,171.74,7,132.36,231.0,28,7.7,14.29,4.15,2,0,South,6.13,24.53,0.6014,Medium,0.1835
2734,30.0,Female,45498.43,392.33,7,76.55,255.0,23,4.86,6.79,6.8,4,1,Central,17.06,56.05,0.4033,High,0.1802
2735,46.0,Male,19015.38,161.23,15,115.29,236.0,18,5.75,8.6,15.0,4,0,South,8.96,10.75,0.3997,Low,0.1827
2736,48.0,Female,116365.93947407472,125.02,12,85.64467892948977,152.0,23,4.87,12.21,24.85,5,1,Central,5.44,10.42,0.4637,Low,0.1985
2737,64.0,Female,34706.97,374.75,4,133.97,285.0,22,4.76,19.89,7.14,3,0,Central,17.03,93.69,0.5371,High,0.1767
2738,33.0,Male,79568.42,93.06,8,100.95,167.0,20,4.54,18.09,5.01,3,1,East,4.65,11.63,0.4936,Low,0.1949
2739,59.0,Other,23106.67,805.75,8,122.2,24.0,24,5.0926972906812065,15.27,22.0,3,1,West,33.57,100.72,0.5122,Premium,0.3069
2740,47.0,Male,55415.03,331.18,8,77.58,9.0,19,7.05,20.52,6.69,4,0,Central,17.43,41.4,0.5728,Medium,0.417
2741,33.0,Female,32949.36,426.5,7,206.75375,364.0,31,5.68,8.58,6.74,4,1,South,13.76,60.93,0.5159,High,0.1694
2742,29.0,Female,11952.34,79.72,4,63.38,312.0,30,8.25,16.72,12.59,3,0,North,2.66,19.93,0.66,Low,0.1739
2743,34.0,Male,42556.8,196.21,8,76.51,162.0,17,6.98,20.87,7.16,4,1,Central,11.54,24.53,0.5568,Medium,0.1961
2744,33.0,Male,63467.48316126941,263.89,7,206.75375,282.0,22,4.78,17.646143364961503,14.96,4,0,North,12.0,37.7,0.5127,Medium,0.177
2745,29.0,Male,43938.98,825.68,6,97.29,251.0,25,3.45,5.24,17.41,4,1,West,33.03,137.61,0.3698,Premium,0.1807
2746,25.0,Male,55356.9,735.18,7,146.67,61.0,37,8.86,9.05,7.41,5,0,East,19.87,105.03,0.6534,Premium,0.2414
2747,37.0,Male,42840.79,126.14,8,104.12,207.0,22,2.44,26.69,13.62,3,1,West,5.73,15.77,0.5559,Low,0.1872
2748,20.0,Male,50745.33,478.79,6,88.25,186.0917963472889,18,4.88,5.08,6.4,4,1,Central,26.6,79.8,0.3393,High,0.191
2749,33.0,Male,53372.77,139.5,10,82.73,148.0,27,4.91,11.76,21.14,3,0,Central,5.17,13.95,0.496,Low,0.1996
2750,47.0,Female,48166.11,1492.21,10,179.73,168.0,25,4.34,9.18,8.43,4,1,West,59.69,149.22,0.4353,Premium,0.1947
2751,62.0,Male,45008.75,1492.21,9,84.29,146.0,32,3.97,4.03,12.92,1,0,East,46.63,165.8,0.4327,Premium,0.2001
2752,40.0,Male,31356.39,414.21,12,120.27,293.0,26,3.3,12.33,11.67,3,0,West,15.93,34.52,0.4539,High,0.1758
2753,45.0,Female,65987.64,600.16,8,130.26,3.0,26,4.19,13.76,5.55,4,0,Central,23.08,75.02,0.4915,High,0.6213
2754,68.0,Male,42552.82,808.31,11,160.74,77.0,23,5.41,4.71,19.74,4,1,West,35.14,73.48,0.3936,Premium,0.2289
2755,57.0,Male,40867.37,638.27,9,206.75375,64.0,23,6.05,27.029976776044148,19.24,5,1,Central,27.75,70.92,0.657,High,0.2387
2756,71.0,Male,63332.07,601.7,8,153.37,103.0,30,4.56,11.626975560231127,10.18,3,1,South,20.06,75.21,0.5133,High,0.2149
2757,22.0,Female,54501.26,1492.21,12,105.01,82.0,22,4.55,25.28,8.72,4,1,East,67.83,124.35,0.5918,Premium,0.2257
2758,37.0,Female,47894.562909311986,453.74,8,45.30551404150832,47.0,30,3.62,4.28,17.92,4,1,West,15.12,56.72,0.4087,High,0.2569
2759,57.0,Male,91613.08,505.72,7,51.83,263.0,23,5.8,7.35,8.16,4,1,West,21.99,72.25,0.4325,High,0.1792
2760,61.0,Female,27048.53,946.13,3,78.05,132.0,30,4.606623493294091,11.73,17.41,3,1,North,31.54,315.38,0.5155,Premium,0.2042
2761,18.0,Female,29268.37,416.475861906476,6,111.14,199.0,25,6.18,8.19,19.51,5,1,East,16.66,69.41,0.4693,High,0.1886
2762,47.0,Female,68471.78,660.13,9,45.68,176.0,33,4.53,14.24,14.71,5,1,North,20.0,73.35,0.5688,High,0.193
2763,38.0,Female,116365.93947407472,133.4,9,76.54,197.0,22,3.86,14.16,14.96,5,1,North,6.06,14.82,0.4515,Low,0.1889
2764,37.0,Female,36728.15,232.02,10,119.83,98.0,25,5.46,15.76,6.75,4,1,Central,9.28,23.2,0.5357,Medium,0.2171
2765,23.0,Male,60259.21,79.67,13,84.73,308.0,34,6.44,9.202805313118677,18.64,4,1,North,2.34,6.13,0.5687,Low,0.1743
2766,39.0,Male,27006.1,352.37,7,125.22,115.0,33,3.9,6.89,14.28,5,1,South,10.68,50.34,0.4718,Medium,0.21
2767,35.0,Male,30807.31,304.15,4,85.97,59.0,16,4.37,19.83,23.32,4,1,North,19.01,76.04,0.4724,Medium,0.2433
2768,25.0,Female,86344.39,1492.21,12,195.15,344.0,22,3.3,11.95,19.81,3,1,West,67.83,124.35,0.4133,Premium,0.171
2769,56.0,Female,58857.91,472.36,6,97.77,306.0,16,3.39,10.416555909855067,7.84,5,0,North,29.52,78.73,0.344,High,0.1745
2770,49.0,Female,87694.54,771.93,7,45.03,19.0,23,4.52,17.46,19.64,4,0,South,33.56,110.28,0.5134,Premium,0.3285
2771,50.0,Other,84385.8,203.24,5,62.66,290.0,27,3.99,14.42,18.21,2,1,East,7.53,40.65,0.5031,Medium,0.1762
2772,70.0,Male,17244.1,890.54,6,86.14,89.0,30,6.94,6.770391953531389,11.6,4,0,Central,29.68,148.42,0.5176,Premium,0.2217
2773,33.0,Female,26957.66,477.37,9,103.87,83.0,24,5.55,1.7,14.31,4,1,South,19.89,53.04,0.3727,High,0.2251
2774,29.0,Female,56231.81,597.0,5,71.35,230.0,34,7.78,19.18,13.52,2,0,West,17.56,119.4,0.7122,High,0.1836
2775,55.0,Other,20982.73,1492.21,7,44.38,362.0,24,7.8,9.98,16.43,3,1,West,62.18,213.17,0.5197,Premium,0.1696
2776,69.0,Other,28936.17,397.74,10,155.64,40.0,29,5.53,6.27,23.02,3,1,North,13.72,39.77,0.4684,High,0.2675
2777,51.0,Female,100055.84,301.5085329698187,6,111.86,238.0,24,1.89,15.41,13.82,1,1,North,12.56,50.25,0.4354,Medium,0.1825
2778,31.0,Male,37392.19,444.7,6,136.26,171.0,16,6.22,8.45,16.23,1,1,North,27.79,74.12,0.3913,High,0.1941
2779,53.0,Female,69922.96,1233.69,6,81.72,299.0,23,7.56,7.030947778501345,26.52,3,1,North,53.64,205.62,0.472,Premium,0.1752
2780,50.0,Male,48335.22,1142.73,7,64.67,150.9987056467088,24,6.64,13.67,9.2,2,0,Central,47.61,163.25,0.5322,Premium,0.1988
2781,40.0,Female,34892.66,1492.21,13,63.16,190.0,26,6.13,9.7,7.19,5,1,North,57.39,114.79,0.4939,Premium,0.1902
2782,67.0,Female,21330.55,338.18085722728046,6,100.35,144.0,34,5.05,5.94,0.78,5,1,East,9.95,56.36,0.4985,Medium,0.2007
2783,62.0,Male,55086.01,1492.21,8,118.28141699171034,113.0,25,3.38,17.6,4.48,4,1,Central,59.69,186.53,0.5053,Premium,0.2108
2784,19.0,Female,101448.12,893.32,8,91.65,90.0,22,6.63,5.12,1.57,4,0,Central,40.61,111.66,0.4189,Premium,0.2212
2785,58.0,Male,35391.83,157.93,8,44.31,296.0,31,5.15,7.484176263718085,8.77,5,1,East,5.09,19.74,0.4908,Low,0.1755
2786,38.0,Male,50731.34,278.82,7,91.98,223.0,25,6.06,12.0,20.4,5,1,Central,11.15,39.83,0.5086,Medium,0.1846
2787,19.0,Male,22927.8,136.16,12,109.72,150.0,22,4.44,7.64,25.8,4,0,Central,6.19,11.35,0.3934,Low,0.199
2788,44.0,Female,35028.33,2.1,5,206.75375,37.0,20,9.1,6.92,6.94,4,1,Central,0.11,0.42,0.4811,Low,0.273
2789,26.0,Female,58130.21,104.16,3,89.99,168.0,26,5.93,14.44,10.01,4,0,Central,4.01,34.72,0.5416,Low,0.1947
2790,18.0,Female,71101.09,2.03,9,70.4589160216562,30.0,23,4.82,27.029976776044148,14.48,3,1,North,0.09,0.23,0.6269,Low,0.2885
2791,28.0,Male,116365.93947407472,636.19,12,40.17,122.0,33,3.45,9.3,17.05,4,1,North,19.28,53.02,0.4876,High,0.2075
2792,42.14274882638442,Female,17751.48,277.16,10,21.94,79.0,26,2.98,9.67,8.16,2,1,South,10.66,27.72,0.4165,Medium,0.2276
2793,54.86152223258096,Female,39008.41,187.4,8,113.66,143.0,21,6.62,14.83533051582251,13.43,4,1,South,8.92,23.42,0.5174,Medium,0.2009
2794,40.0,Male,30223.03,717.16,6,113.38,67.0,28,4.45,5.64,4.89,3,0,East,25.61,119.53,0.4259,Premium,0.2362
2795,43.0,Male,42002.56,893.35,7,39.53,68.0,23,4.69,8.04,15.21,4,0,South,38.84,127.62,0.413,Premium,0.2354
2796,21.0,Male,46369.83,1492.21,6,204.9,181.0,24,4.52,12.96,9.08,5,1,North,62.18,248.7,0.4725,Premium,0.192
2797,35.0,Female,83547.95,513.63,12,105.93,219.0,18,3.53,6.52,9.73,4,1,East,28.54,42.8,0.3223,High,0.1852
2798,23.0,Female,56818.57,309.51,3,175.82,342.0,28,4.98,6.31,5.51,4,0,North,11.05,103.17,0.4463,Medium,0.1712
2799,52.0,Female,99599.85,182.11,10,99.71,297.0,23,5.6,19.38,7.85,3,1,Central,7.92,18.21,0.5611,Medium,0.1754
2800,39.0,Male,34552.83,125.72,7,31.37,191.0,29,4.593195885866402,15.98,10.64,4,0,West,4.34,17.96,0.5533,Low,0.19
2801,60.0,Female,24136.05,119.72,8,106.38,125.0,23,6.1,7.749435138127276,24.41,5,0,West,5.21,14.96,0.4442,Low,0.2064
2802,32.0,Male,101480.44,263.13,9,155.7880816610889,184.16479195515447,29,5.606195352798107,16.3,2.4,5,1,South,9.07,29.24,0.5816,Medium,0.1913
2803,39.0,Male,60884.12,1492.21,9,73.56,88.0,25,3.7191884446014836,5.547617196878433,7.78,5,1,North,59.69,165.8,0.3798,Premium,0.2222
2804,54.0,Female,33805.0,0.43,8,69.85133807488894,82.0,23,6.16,3.72,9.2,4,1,North,0.02,0.05,0.401,Low,0.2257
2805,69.0,Male,61017.22,109.83,8,47.06,317.0,22,5.48,27.029976776044148,6.33,4,1,East,4.99,13.73,0.634,Low,0.1735
2806,59.0,Female,56453.88039337165,104.37,7,119.25,258.0,29,2.55,9.46,17.52,5,1,West,3.6,14.91,0.431,Low,0.1798
2807,29.0,Male,52031.02,631.37,6,133.1,263.0,27,0.48,8.31,11.19,3,1,South,23.38,105.23,0.3494,High,0.1792
2808,64.0,Female,34046.48,217.31,9,51.72112737010586,217.0,30,6.52,15.191988402094829,21.89,5,0,South,7.24,24.15,0.6008,Medium,0.1856
2809,66.0,Male,39315.28,305.56,6,82.42,185.72826983025988,26,6.74,8.44,17.99,5,0,South,11.75,50.93,0.4948,Medium,0.191
2810,59.0,Female,56687.6,80.45,10,102.15,118.0,25,6.29,14.31,25.01,3,1,South,3.22,8.04,0.5399,Low,0.2089
2811,55.0,Male,54146.25,259.59,8,188.04,208.0,18,5.09,4.94,3.02,5,0,North,14.42,32.45,0.3429,Medium,0.187
2812,35.0,Male,89870.95,616.7282566271753,13,80.98,320.0,25,5.05,3.47,7.62,5,1,Central,24.67,47.44,0.3893,High,0.1732
2813,62.0,Female,42703.87,380.76,8,97.77,308.0,23,5.31,2.89,32.21,5,1,East,16.55,47.6,0.371,High,0.1743
2814,52.0,Male,30276.28,51.54,7,51.7,268.0,27,6.55,6.12,13.33,5,1,South,1.91,7.36,0.4735,Low,0.1786
2815,47.0,Female,116365.93947407472,781.54,10,39.88,145.53753673787995,30,5.26,15.27,24.77,3,1,East,26.05,78.15,0.5708,Premium,0.2002
2816,41.0,Other,53489.68,418.05,8,67.13,184.0,27,6.17,6.54,19.61,4,1,West,15.48,52.26,0.4689,High,0.1914
2817,59.0,Male,74394.06,643.62,17,191.97,11.0,17,7.87,6.9,11.43,5,0,South,37.86,37.86,0.4235,High,0.3899
2818,47.0,Male,63635.34,271.09,7,44.45,223.0,29,3.76,9.82,25.12,5,1,South,9.35,38.73,0.4646,Medium,0.1846
2819,31.0,Female,82614.40146832337,240.22,7,83.98,87.0,22,5.17,27.029976776044148,13.81,5,1,West,10.92,34.32,0.6264,Medium,0.2228
2820,23.0,Other,43744.8,51.69,8,78.9,97.0,20,3.95,5.61,26.02,3,1,South,2.58,6.46,0.3407,Low,0.2176
2821,20.0,Female,12065.34,371.02,8,88.22,175.0,29,4.79,4.73,7.45,5,0,South,12.79,46.38,0.4332,Medium,0.1932
